0.61016,0.0296239,0.791724
0.787183,-0.583229,0.200468
0.763974,0.539387,0.354125
-0.672993,-0.0339901,-0.738867
0.601253,-0.495705,0.626714
-0.997956,-0.0296284,0.0566212
-0.224033,-0.449263,0.864854
0.211404,0.962359,-0.170805
0.369291,0.904763,0.212199
0.591661,0.579352,-0.560614
-0.367682,-0.38351,0.84719
0.859913,-0.0651183,-0.50627
0.0114911,0.860786,-0.508837
0.595336,-0.532734,-0.601473
-0.881826,-0.30552,-0.359223
-0.92551,-0.0328427,-0.377296
0.655017,-0.754607,-0.039
-0.87754,-0.0607224,-0.475644
0.578352,0.299769,-0.758714
-0.120822,0.840488,-0.528188
-0.811026,0.48808,0.322513
0.138985,0.828839,-0.54195
-0.717624,-0.691213,-0.0850929
-0.75607,0.607084,0.244555
0.579588,-0.780884,-0.233022
-0.79136,-0.309861,0.527007
0.205367,0.697902,-0.686118
-0.0561095,0.773219,0.631652
-0.23771,-0.519272,0.820884
0.516114,-0.642738,-0.566139
-0.277051,-0.929472,0.243566
-0.301565,0.297907,-0.90571
0.773859,0.630499,0.0601117
-0.844895,0.489418,0.215921
-0.775293,0.0706173,0.627642
-0.14551,0.481997,-0.864006
-0.220402,-0.841292,0.49361
0.961966,0.225507,-0.15417
-0.0314511,0.606367,-0.794563
-0.69526,0.697623,0.173022
0.496341,-0.402941,-0.76895
0.58957,-0.333005,0.735877
-0.591577,-0.663292,-0.458346
0.34168,0.919768,0.193086
0.10926,-0.69564,0.710033
0.722905,0.448768,-0.525373
-0.554519,0.621761,0.553102
-0.458121,-0.840403,0.289564
0.374076,-0.412047,-0.830834
0.644137,0.492463,-0.585293
-0.751739,-0.578724,0.316177
0.0971661,-0.855711,0.508249
0.51702,-0.598544,0.611911
-0.984061,0.0769598,-0.160317
0.818934,0.456383,0.347939
-0.570626,-0.817996,0.0725869
-0.205178,0.390406,-0.897488
0.351083,-0.635664,0.687511
0.124794,-0.985081,-0.118497
0.892627,-0.450737,0.00724109
0.121717,-0.957532,-0.261377
-0.920733,-0.158596,0.356508
-0.675057,-0.681798,-0.281868
0.334323,-0.482301,-0.809699
-0.635273,0.742558,0.212217
-0.68611,-0.0740242,-0.723722
-0.480544,-0.300174,0.823998
0.748741,0.322407,0.579172
-0.0873273,-0.963796,-0.251933
-0.320936,-0.893259,-0.314783
0.294903,-0.838014,-0.459092
-0.748352,0.653671,0.112622
0.130257,0.847509,0.51455
0.461674,0.686796,-0.561399
-0.564689,0.0750547,-0.821884
-0.267651,0.5514,-0.79014
0.456421,0.805883,-0.377137
-0.874236,0.231604,0.426698
-0.339289,0.821084,0.459025
0.189688,-0.723178,-0.664103
0.213392,-0.62193,-0.753436
-0.643017,-0.44199,-0.625439
-0.82869,-0.181957,-0.529305
-0.809647,-0.29673,-0.506383
-0.763445,0.365958,-0.53219
-0.663908,-0.455008,0.59346
0.000375971,-0.9124,-0.4093
0.458298,-0.82875,0.321148
0.23017,0.083213,0.969586
0.557575,0.613531,0.559186
0.0988072,0.232855,-0.967479
0.73664,0.294085,-0.608996
0.574887,-0.784585,0.23223
0.624989,0.593728,0.50683
0.761545,0.607899,-0.22474
0.104099,-0.796894,-0.595082
0.535596,-0.291453,0.792586
0.354402,0.772009,0.527637
0.56347,-0.622741,-0.542859
-0.884723,-0.00986642,-0.466013
-0.694979,0.397967,0.598855
0.487502,0.733322,0.473899
0.631252,0.52935,0.566842
0.456581,0.83381,0.310312
-0.838671,0.0970984,0.535912
0.418034,-0.352102,-0.83742
0.472371,-0.676381,-0.565132
-0.305876,0.611785,0.729493
-0.718912,-0.663122,-0.208408
-0.692002,-0.545783,0.472497
0.820776,0.569199,-0.0483639
-0.566681,-0.707042,0.423042
0.939859,-0.339322,-0.0390644
0.418913,-0.710021,0.566023
-0.707044,0.133899,0.694377
0.759074,0.326373,-0.563283
-0.180031,-0.935392,0.304354
0.458033,0.87658,0.147694
-0.742892,-0.644895,0.179507
0.946106,-0.192412,0.260502
0.987313,0.0716854,-0.141683
-0.618747,0.667349,-0.414484
-0.832914,0.21932,0.508088
0.796666,0.604416,0.0021523
-0.422571,0.637338,0.644386
0.787909,0.174866,0.590442
-0.331821,-0.553792,-0.763681
0.560803,0.593568,-0.577214
-0.990893,0.0495665,-0.1252
0.837764,0.162375,0.521331
0.685343,-0.106298,0.72042
-0.334165,0.204066,-0.920158
0.509885,0.666026,-0.544451
0.479071,0.159383,-0.863185
0.615059,0.578788,-0.53545
0.0777236,0.981785,0.17337
-0.15815,0.192545,-0.96846
-0.114802,0.812049,0.572186
0.795855,-0.162889,0.583166
0.727735,-0.659977,0.186634
-0.1434,-0.8706,0.47063
0.31176,0.726426,-0.612463
0.499051,-0.766005,-0.405196
-0.720439,-0.579591,-0.380843
0.674445,-0.458626,0.578607
0.414616,0.200755,-0.887576
0.771043,-0.331088,0.543942
0.76035,0.557865,0.332648
-0.763352,0.56901,0.305814
0.473849,0.747141,-0.466097
0.281059,0.576417,-0.7673
0.773323,-0.495854,0.395095
0.857833,-0.30899,-0.410668
0.829384,0.437309,0.347681
0.586066,0.463853,-0.664354
-0.381354,0.591042,-0.710801
-0.697161,-0.669621,0.256074
-0.800276,0.207025,-0.56276
-0.378347,0.822362,0.42494
0.642413,0.352489,-0.680482
0.269393,-0.946838,-0.175857
-0.260255,0.642289,0.720924
0.539873,0.544849,-0.64162
-0.202736,-0.814395,-0.543745
0.761364,0.547232,0.347653
0.732632,0.339201,0.590078
-0.281097,-0.118037,-0.952393
0.711335,-0.632434,-0.306642
0.71767,0.67708,-0.162828
-0.487748,0.678194,0.549686
0.639021,-0.684724,-0.350435
-0.65335,-0.0746465,-0.753367
-0.730689,-0.10184,0.675072
0.677354,-0.19814,-0.708472
-0.946147,-0.0622132,-0.317703
0.171178,0.941478,-0.290373
-0.488032,-0.865373,0.113815
-0.900428,0.220072,-0.375231
-0.714228,-0.265951,0.647416
-0.711985,-0.250702,0.655916
0.288586,0.772686,0.565398
0.0222153,-0.826418,0.562619
-0.657856,0.498592,-0.564475
0.426803,-0.85863,0.283891
-0.66044,0.682886,-0.312226
-0.516303,-0.728182,0.450758
0.600101,-0.67058,0.436121
0.603662,-0.364184,-0.709198
0.40411,0.62651,0.666469
0.0525158,-0.226165,0.972672
-0.910946,0.357107,-0.206523
-0.621436,0.511878,-0.593126
0.651816,0.655787,0.380893
-0.758328,0.293666,-0.581978
-0.28771,0.370232,0.883262
-0.767472,-0.392382,0.506974
0.150146,-0.675431,-0.721976
0.644252,-0.0306791,-0.764198
0.371299,0.837262,-0.40141
0.623072,0.293172,-0.725142
0.575777,-0.578742,-0.577527
0.491204,-0.788805,-0.369467
0.301825,-0.912526,-0.276039
-0.161473,-0.640506,-0.750785
0.696255,0.651684,0.300893
-0.136306,0.497375,-0.856761
0.313129,0.947207,-0.0689124
0.618231,0.251583,-0.744645
-0.552557,-0.82031,-0.147554
-0.350667,-0.560045,-0.750588
0.782589,-0.504079,0.365321
-0.312765,0.855132,0.413434
0.27368,-0.937699,-0.214057
-0.0433516,0.264458,0.963422
-0.501837,0.571034,-0.649677
-0.040768,-0.370993,-0.92774
-0.436627,-0.613665,0.657855
-0.585421,-0.763605,-0.272378
0.493765,0.620296,-0.60945
-0.725316,-0.542945,0.423235
0.861434,-0.493313,-0.120724
-0.299538,-0.66276,-0.686314
-0.896338,0.0164548,0.443066
-0.285596,-0.378347,0.880504
-0.227697,-0.946516,-0.228609
-0.312848,0.270433,-0.91049
-0.892965,0.0699177,-0.444662
0.263439,-0.628242,-0.73206
0.840876,-0.487729,-0.234623
-0.822132,-0.047502,-0.567311
0.516325,-0.696968,-0.497639
-0.49415,0.804497,-0.329545
0.233947,-0.348273,0.907731
-0.506354,0.485223,-0.712856
-0.196202,-0.978218,0.0677753
0.436534,-0.13522,-0.889468
-0.338777,0.129407,0.931925
-0.888608,-0.375292,0.263688
-0.665936,-0.423402,-0.614215
-0.536586,0.76711,0.351594
0.984763,0.0146667,-0.17328
0.0493608,0.988522,-0.142782
0.513613,-0.826722,-0.229634
-0.468903,0.424608,-0.774492
-0.564736,0.778992,-0.27248
-0.758664,0.650162,-0.041458
-0.836471,-0.510119,0.200238
-0.0741824,-0.341229,-0.937049
0.0884207,-0.992247,-0.0873358
0.879215,-0.469944,-0.0783169
0.414373,-0.146796,-0.89819
-0.581486,0.507963,0.635491
-0.157297,0.969855,0.186113
-0.453404,-0.829634,-0.325778
0.00600736,0.0833054,0.996506
0.42884,-0.865201,0.259854
0.207178,0.183495,-0.960941
-0.336944,-0.682658,-0.648419
-0.680175,0.188641,-0.708362
-0.611515,0.776037,0.154322
0.515387,0.162663,0.841378
-0.749136,-0.662255,0.0146257
0.0731468,0.845289,0.529278
-0.664226,0.3272,0.672119
-0.251045,0.167574,0.95336
0.238921,-0.832599,0.499696
-0.0494468,-0.221741,0.973851
0.132012,0.991065,-0.0190741
0.666834,-0.726784,0.164674
-0.540876,-0.801258,-0.25581
0.106004,0.613667,0.782417
0.538097,-0.536034,-0.650476
0.833906,0.278799,-0.476311
0.881563,0.135176,-0.452299
0.515548,0.747192,0.41942
-0.58305,-0.779855,-0.227771
0.626839,-0.393744,-0.672339
0.43911,0.153587,-0.885208
0.271265,-0.892256,0.360962
0.666539,-0.555759,-0.496847
0.467347,-0.666011,0.581392
-0.685176,-0.439729,-0.580666
-0.471713,0.878775,-0.0723981
-0.307645,0.765491,0.565135
0.714392,0.191783,-0.672951
-0.925511,-0.366892,0.093916
0.242642,-0.948721,0.202614
0.812072,0.0482654,-0.581558
-0.919291,-0.161687,-0.358833
-0.611278,0.613176,-0.500355
0.0631222,-0.753612,0.654282
-0.470824,-0.491508,-0.732629
-0.112349,0.365043,0.924187
-0.324152,-0.926387,0.191658
0.449232,-0.106833,-0.887004
0.861693,0.224916,0.454861
-0.750499,0.18647,-0.634019
-0.0752036,-0.387627,-0.918744
0.303726,0.926867,-0.220607
0.837924,0.108452,0.534903
0.514611,-0.857193,0.0199032
0.613662,0.667194,-0.422221
-0.909312,0.22879,0.347572
0.836658,-0.338975,0.430231
-0.67761,0.353307,0.644995
-0.935982,-0.112284,-0.333662
0.425525,-0.653166,0.626341
0.523678,0.0996596,0.846067
0.495063,0.51347,0.700901
-0.229342,0.0399323,0.972526
-0.273677,-0.959864,0.0613309
0.745264,-0.0969444,0.659684
-0.340442,-0.02934,-0.939808
-0.137132,0.292444,-0.946399
0.373927,-0.722814,0.581136
-0.29189,0.659407,0.692808
0.639193,-0.741124,-0.205345
0.449343,0.73629,0.505932
0.443889,-0.490258,-0.750073
0.155029,0.255191,0.954381
-0.604452,0.271226,-0.749049
0.666587,-0.0893886,0.740049
0.478538,-0.0244205,0.877727
0.0558372,-0.992739,-0.106547
-0.605065,-0.271081,0.748607
0.541645,-0.840601,0.00327218
0.688302,-0.0459521,-0.723967
-0.0216093,-0.614268,0.788802
0.218692,-0.727132,0.650733
-0.556117,-0.391859,-0.732925
-0.948191,-0.27695,0.15567
0.909142,0.105804,-0.402823
0.761292,0.584378,-0.280957
0.738353,0.674297,0.0126099
-0.542693,0.63896,-0.545173
0.543818,0.70367,0.457286
-0.616292,-0.600753,-0.509196
-0.264973,0.241559,0.933509
-0.352652,0.157739,-0.922364
-0.770759,-0.629195,0.100224
0.576343,0.591534,-0.56384
-0.528107,0.276889,-0.802767
0.777267,-0.629032,0.0132393
0.84114,0.279772,0.462829
0.906603,0.326978,0.266751
-0.549228,-0.775599,0.311118
0.687733,-0.450788,0.569047
-0.386908,0.692399,0.609004
0.47158,-0.460571,0.751988
0.517505,-0.219307,0.827099
0.686823,0.628103,0.365734
0.218008,0.839055,-0.498456
0.205391,0.286755,-0.935728
-0.138814,0.786637,-0.601608
0.59151,0.805909,-0.025035
-0.361375,-0.634482,-0.683257
-0.640413,0.250081,-0.726175
0.641304,0.715701,0.276589
0.653086,0.188591,0.733425
-0.89053,-0.432061,-0.142405
0.689947,0.14806,0.708555
0.95103,0.308943,0.00975715
0.613806,0.502481,-0.608897
-0.19507,-0.44713,0.872939
-0.325199,0.417592,-0.848447
0.711341,0.696152,-0.0967851
0.530358,-0.624684,-0.57314
-0.631049,0.558631,-0.538246
0.718646,-0.495025,0.488363
0.299384,0.857264,0.418888
0.7276,-0.559613,-0.396776
-0.780206,0.108194,-0.616094
-0.84115,-0.137482,0.523035
-0.0452706,-0.921437,0.385881
-0.0677833,0.634447,-0.769988
-0.0236021,0.96719,-0.252957
0.207556,0.335181,0.919007
-0.785186,-0.312008,-0.534916
-0.635477,0.450661,-0.626955
-0.697642,0.546353,-0.463459
0.248677,0.0245786,0.968275
-0.386878,-0.914476,-0.118573
-0.907066,-0.32907,0.262572
0.454378,-0.427141,-0.781723
0.695961,0.463164,-0.548741
-0.142798,-0.989699,0.0102712
-0.0702904,0.374607,0.924515
0.990199,0.0397006,-0.133905
0.875712,0.249684,-0.413262
0.594203,-0.400125,0.697727
-0.788742,0.587549,0.180755
0.0585608,-0.990739,-0.1225
-0.0119396,-0.564493,-0.825352
-0.0291998,0.551321,0.833782
-0.821731,-0.566906,-0.0580971
-0.556225,-0.825356,0.0969581
-0.744909,-0.643306,-0.176826
0.722048,0.483005,0.495331
0.5096,0.554166,0.658186
0.560463,0.597139,0.573852
0.656183,-0.488182,0.575415
-0.217549,-0.487602,0.845528
0.810087,-0.0949038,-0.578578
0.838549,0.469374,-0.27663
-0.15922,-0.927823,-0.337332
-0.427337,0.892194,-0.146192
0.333455,-0.613221,0.716078
0.468543,-0.467979,-0.749308
-0.690645,-0.24078,-0.681934
0.658547,-0.655732,0.369231
-0.0105184,-0.39161,-0.920071
0.515105,0.711991,-0.477217
0.911463,-0.315284,-0.264256
0.0417199,0.258435,0.965127
0.829805,0.186559,0.525946
0.767596,0.17146,0.617575
0.711659,-0.183952,0.678014
-0.624354,0.423665,0.656269
0.325215,-0.563075,-0.759725
-0.454563,-0.889465,-0.0471744
-0.934787,0.109131,0.33803
0.300846,0.232834,0.924813
0.428873,0.849425,-0.307482
-0.281312,0.174929,0.943538
0.796303,-0.415644,0.43948
-0.784064,0.548341,-0.290801
0.744802,0.560468,-0.362139
-0.910041,-0.414508,-0.00269977
-0.656286,-0.230123,0.718562
-0.0198542,-0.56051,-0.827909
-0.37287,0.532283,-0.760028
-0.252067,-0.280919,-0.926038
0.953889,-0.0297471,0.29868
0.707508,-0.329155,0.625372
-0.856583,-0.388439,-0.339678
-0.0645264,-0.647214,-0.759573
-0.520627,0.844789,-0.123612
0.446285,-0.739076,-0.504575
0.350786,0.109465,0.930036
0.349858,0.831203,0.43209
-0.887565,0.275829,0.36898
-0.883779,0.352892,0.307249
-0.114853,0.755122,0.645446
-0.627072,0.528836,-0.571938
0.447431,0.578155,0.682306
-0.288454,0.950815,0.112892
-0.523693,0.3907,-0.757034
0.909538,-0.328055,-0.255189
-0.548534,0.475059,0.688062
-0.428189,-0.545273,0.720646
0.88532,0.319579,0.337754
0.564908,-0.790091,-0.237982
0.431161,-0.867567,-0.247844
-0.550239,-0.810299,-0.201624
-0.570152,0.792815,0.215339
0.708498,0.23974,0.663744
-0.560708,-0.194397,-0.804871
0.63039,0.651734,-0.421724
-0.848069,-0.354109,-0.39419
0.569153,0.822142,0.0121683
-0.210992,-0.576271,0.789553
-0.964225,0.234495,0.123624
-0.215406,0.157748,0.963699
0.392046,-0.91802,-0.0594951
-0.680008,0.264973,0.683651
-0.815561,0.0346694,0.577631
0.75893,-0.529257,-0.379357
-0.358319,-0.679347,0.640387
0.205369,-0.692524,0.691544
-0.306427,-0.601394,-0.737853
-0.753352,-0.656399,0.0400127
0.683761,-0.467229,0.560507
-0.179965,-0.637617,0.749038
0.874543,-0.483431,-0.0383191
0.0320901,0.909521,0.414418
0.510903,0.481564,-0.712091
0.867672,0.102361,0.486486
-0.454376,0.309611,-0.835275
0.585664,-0.768765,0.256899
-0.622692,-0.0457158,0.781131
0.40642,0.767255,0.496127
0.306114,0.213243,-0.927805
-0.785269,0.14895,-0.600971
0.47118,-0.754357,0.457094
0.907675,-0.154059,0.390375
-0.676639,-0.631719,-0.378273
-0.0792747,0.463143,-0.882731
0.932549,0.355897,-0.0607423
0.764307,0.6422,-0.0584268
-0.8037,0.496119,0.32853
0.607016,0.285621,-0.741588
0.425906,0.630352,0.649046
-0.767842,-0.406774,-0.494927
-0.132413,0.986827,-0.0929492
0.649184,0.31146,-0.69394
0.338637,0.365371,-0.867081
0.523149,-0.524959,0.671367
-0.398085,0.614508,-0.681108
-0.999465,0.0139727,0.0295865
0.378541,0.810203,0.447524
-0.73595,0.666666,-0.118042
0.665258,0.239375,-0.707199
0.617503,-0.61628,-0.488763
0.623883,0.611723,0.486378
0.655686,0.631884,-0.413277
-0.412229,0.270552,0.869982
-0.678629,-0.73425,0.0184192
0.670116,0.695001,-0.26061
-0.542534,-0.327725,-0.773469
0.771007,0.533628,-0.347548
0.0562564,-0.543694,-0.837396
0.550486,0.256856,-0.794349
-0.995749,0.0507581,0.0768669
-0.8783,0.354904,0.320362
-0.26671,-0.249357,-0.93096
0.764948,0.5884,0.261993
-0.821154,-0.475408,-0.315743
0.134777,0.96132,-0.240207
0.678471,-0.471184,0.563616
0.583817,0.55806,0.589683
-0.487402,-0.556789,0.672626
0.741131,0.671308,0.00834972
0.250791,0.889831,-0.381187
0.0645689,-0.862249,-0.502352
-0.348194,0.743772,-0.570582
0.0477398,-0.873561,-0.484368
-0.839596,0.522362,-0.149048
-0.41239,-0.771172,-0.485003
-0.225663,-0.687996,-0.689738
0.441256,-0.784779,0.435219
0.0908561,-0.400199,-0.911913
-0.364515,-0.596275,-0.715252
0.701917,-0.0421198,0.711012
0.0602771,0.800467,0.596339
-0.960593,-0.276739,0.0260209
0.506273,-0.856538,0.10015
-0.0935428,-0.705618,-0.702391
0.672253,0.605647,0.425755
0.207631,0.909475,0.360202
-0.368873,-0.5427,0.754592
-0.544239,0.715944,0.437297
-0.675823,0.654541,-0.338879
-0.217207,-0.446865,-0.867832
-0.705181,0.500564,-0.502151
-0.380562,0.817353,-0.432558
-0.784933,-0.036761,0.618489
0.0931154,-0.995464,-0.0195241
-0.599541,-0.725596,-0.33773
0.281376,-0.766755,-0.576987
-0.324997,-0.926458,0.189877
-0.690629,-0.476149,-0.544347
-0.423957,-0.825587,0.372379
0.453619,-0.891078,-0.0144624
0.129052,-0.979497,0.154699
0.0874654,0.825559,-0.557496
0.0559035,0.380133,0.923241
-0.0810743,-0.724946,0.684018
0.185444,-0.959653,-0.211371
-0.92612,0.0578048,0.372774
-0.716125,0.67555,0.175491
-0.114923,-0.839652,0.530827
-0.863021,0.291419,-0.412638
-0.490694,0.844295,-0.215372
-0.73942,-0.353344,0.573067
0.566193,-0.749889,0.342187
-0.95831,-0.156119,-0.239308
-0.0176182,0.914175,-0.404937
0.160608,0.94295,-0.291635
-0.334718,0.796742,-0.503157
-0.776992,-0.106321,0.620467
-0.393954,0.168857,0.903487
-0.367614,0.35905,-0.857871
-0.629019,-0.738116,-0.243967
-0.724974,0.0345767,-0.687908
-0.548627,-0.725769,-0.415052
0.540977,-0.484257,-0.687633
0.586859,0.0755733,-0.806154
0.848551,0.22338,-0.479649
-0.541689,0.704275,0.458879
0.143003,0.451022,-0.880982
0.498459,-0.666861,0.553927
-0.471874,0.727667,-0.497831
0.719203,0.215578,0.66051
0.796133,0.446808,0.408087
-0.725193,-0.679469,-0.111433
-0.227259,-0.708257,0.668375
-0.264777,0.216507,0.93969
-0.330815,-0.81065,-0.483124
-0.564907,0.197364,-0.801204
-0.532273,-0.189723,0.82504
0.864055,-0.421775,-0.2748
-0.0435089,0.690206,-0.722304
-0.583836,-0.541661,-0.604764
-0.122032,-0.403837,0.906655
-0.131187,0.641829,-0.755543
0.504282,0.417487,-0.755912
-0.151212,0.976351,-0.15451
-0.709872,-0.386746,0.58865
0.623521,0.766089,0.155981
-0.112177,-0.792233,0.59982
-0.711883,0.593865,0.374895
-0.379402,-0.679715,0.627727
0.31815,-0.944808,-0.0782182
-0.708618,-0.58259,-0.398057
0.415785,0.909112,-0.0252572
-0.229121,0.912748,0.338222
0.392812,-0.380445,0.837234
-0.606732,0.594584,0.527585
-0.823282,0.508444,-0.252373
-0.399547,-0.149885,-0.904377
0.227014,0.948499,-0.220941
-0.568473,0.655803,0.49675
-0.328433,0.634356,-0.699803
-0.672998,0.332442,-0.660724
-0.634369,-0.660532,-0.401588
0.115356,0.564375,0.817419
0.671642,-0.576972,-0.464758
-0.698725,-0.647983,0.303153
0.456571,0.374807,0.806884
0.182542,0.454355,-0.871917
0.401011,-0.576883,-0.711615
-0.445252,-0.890142,-0.0969479
0.00831311,0.86214,0.506603
0.12537,-0.52227,0.843514
0.069906,0.986919,-0.145271
0.957653,-0.107808,-0.266981
0.142631,-0.479088,0.866101
0.0116672,0.392062,0.919865
0.733952,0.41517,0.537539
0.29028,0.0231076,0.956663
-0.606013,-0.751029,0.262114
0.669499,-0.547503,-0.502007
-0.537702,-0.614511,-0.57728
0.253681,-0.665323,-0.702134
-0.478964,0.0273363,0.877409
0.547951,0.29352,0.783323
0.738012,0.454143,0.499092
-0.724164,-0.0886583,0.683906
0.715094,-0.653879,0.24715
-0.708139,-0.393478,0.586271
0.0498507,-0.116375,-0.991953
-0.665585,0.715929,0.210812
0.129845,-0.782609,0.608822
0.476917,0.201659,-0.855502
0.726846,0.621015,-0.293318
-0.179285,0.840053,0.512024
0.0365269,0.955122,0.293952
-0.132859,-0.990875,-0.0227008
0.53918,0.754315,-0.374557
0.540994,-0.262645,-0.798964
0.624657,-0.155408,-0.765279
-0.521619,-0.668298,0.530369
-0.68682,0.0311097,-0.726161
0.750779,0.060926,0.657738
-0.611051,0.740862,-0.278817
-0.696464,-0.717232,0.0227163
-0.0715944,-0.906362,0.416392
-0.997701,-0.0603951,0.0307452
0.791769,0.472148,0.387528
-0.555197,0.643888,0.526464
0.646089,-0.708996,0.282653
0.359305,-0.53442,0.765046
0.436537,-0.897482,-0.0629419
-0.420337,0.110642,0.900597
0.603868,-0.789181,0.111971
-0.587935,-0.129795,-0.798427
0.232231,0.218689,-0.947757
-0.140086,-0.544413,-0.827037
0.946472,-0.00269625,0.322775
0.308735,-0.514133,-0.800219
-0.214553,0.746245,-0.630147
0.333875,0.0537971,0.941081
-0.106045,-0.621902,-0.775882
0.226904,0.929855,-0.289626
0.838262,-0.444076,0.316407
0.46587,0.86943,0.164488
-0.716117,-0.0254506,0.697516
0.142807,-0.717232,0.682045
-0.626293,-0.297883,-0.720432
0.396575,-0.738009,-0.545958
-0.915851,-0.298335,0.268725
-0.35852,0.702414,0.61488
0.766666,-0.641958,0.0106293
-0.345181,-0.41231,-0.843119
0.567984,-0.763295,-0.307856
-0.265023,-0.687577,0.676018
0.282093,0.788198,0.546962
-0.0758548,-0.155958,-0.984847
-0.439013,-0.374113,-0.816889
0.665113,-0.170219,0.727083
-0.60628,-0.605765,0.515241
0.773998,-0.63284,0.0209636
0.727694,0.372807,-0.575739
0.834881,-0.253787,-0.488432
0.0382792,-0.938118,-0.344193
